_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee19a4e2980ece65ddd0),,4,2100,"[""cheese"",""egg roll wrappers"",""pepperoni"",""oil"",""marinara sauce""]",Noble Pig,Fried Mozzarella-Pepperoni Sticks,"{""course"":[""Appetizers"",""Lunch""]}",Fried-Mozzarella-Pepperoni-Sticks-1455953
ObjectId(58e5ee19a4e2980ece65dfaf),"{""sweet"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1500,"[""all-purpose flour"",""baking powder"",""kosher salt"",""unsalted butter"",""warm water"",""vegetable oil""]",Good Food Stories,Fried Dough,{},Fried-Dough-1067189
ObjectId(58e5ee19a4e2980ece65dfe3),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",4,1200,"[""plantains"",""vegetable oil"",""kosher salt"",""honey""]",Culinary Inspiration,Fried Sweet Plantain,{},Fried-Sweet-Plantain-1050142
ObjectId(58e5ee19a4e2980ece65e2fc),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",5,2100,"[""green beans"",""flour"",""milk"",""panko"",""garlic powder"",""oregano"",""oil""]",Naturally Ella,Fried Green Beans,"{""course"":[""Side Dishes""]}",Fried-Green-Beans-Naturally-Ella-46515
ObjectId(58e5ee19a4e2980ece65e38c),,3,2100,"[""green tomatoes"",""salt"",""freshly ground black pepper"",""all-purpose flour"",""eggs"",""dry bread crumbs"",""canola oil""]",The Southern Weekend,Fried Green Tomatoes,"{""course"":[""Side Dishes"",""Lunch""],""cuisine"":[""Southern \u0026 Soul Food""]}",Fried-Green-Tomatoes-1531054
ObjectId(58e5ee1aa4e2980ece65e3d6),"{""sweet"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.0,""piquant"":0.5,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,,"[""halloumi"",""olive oil"",""black pepper"",""red pepper flakes""]",David Lebovitz,Fried Halloumi Cheese,{},Fried-Halloumi-Cheese-1850654
ObjectId(58e5ee1aa4e2980ece65e42c),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.3333333333333333,""sweet"":0.8333333333333334,""bitter"":0.3333333333333333,""meaty"":0.5}",4,2700,"[""vanilla ice cream"",""Marie biscuits"",""eggs"",""cinnamon"",""oil"",""whipped cream""]",HalaalRecipes,Fried Ice Cream,"{""course"":[""Desserts""]}",Fried-Ice-Cream-1083517
ObjectId(58e5ee1aa4e2980ece65e4f7),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""butter"",""apples"",""brown sugar"",""cinnamon""]","Chocolate, Chocolate and More",Fried Apples,"{""course"":[""Desserts""]}",Fried-Apples-1073544
ObjectId(58e5ee1aa4e2980ece65e62c),"{""piquant"":0.0,""sour"":0.5,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",3,3000,"[""small red potatoes"",""salt"",""olive oil"",""ground black pepper"",""grated parmesan cheese"",""flat leaf parsley""]",Better Homes and Gardens,Fried Smashed Potatoes,"{""course"":[""Side Dishes""]}",Fried-Smashed-Potatoes-803579
ObjectId(58e5ee1aa4e2980ece65e9de),"{""piquant"":0.0,""sour"":0.5,""salty"":0.0,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""bananas"",""honey"",""cinnamon"",""olive oil""]",Rachel Schultz,Fried Honey Banana,"{""course"":[""Desserts"",""Lunch""]}",Fried-Honey-Banana-1717686
ObjectId(58e5ee1aa4e2980ece65ea2e),"{""piquant"":0.0,""sour"":0.5,""salty"":0.0,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""bananas"",""honey"",""cinnamon"",""olive oil""]",Rachel Schultz,Fried Honey Banana,"{""course"":[""Desserts"",""Lunch""]}",Fried-Honey-Banana-1717686
ObjectId(58e5ee1aa4e2980ece65eb85),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,3000,"[""cabbage"",""bacon grease"",""pepper"",""salt"",""chicken broth""]",South Your Mouth,Fried Cabbage,"{""course"":[""Side Dishes""]}",Fried-Cabbage-1231920
ObjectId(58e5ee1aa4e2980ece65f1b6),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1800,"[""wheat bread"",""bacon"",""cream cheese"",""dried parsley"",""green onions"",""salt"",""pepper"",""large eggs"",""tomatoes"",""avocado""]",Diary Of A Recipe Collector,Fried Egg and Avocado Sandwiches,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Fried-Egg-and-Avocado-Sandwiches-1031849
ObjectId(58e5ee1aa4e2980ece65f1b9),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.5,""bitter"":0.3333333333333333,""meaty"":0.6666666666666666}",4,1200,"[""thick-cut bacon"",""olive oil"",""bananas"",""honey"",""water"",""cinnamon"",""cream"",""maple syrup"",""raisins""]",I Wash You Dry,Fried Banana and Bacon Breakfast Sandwich,"{""course"":[""Breakfast and Brunch""]}",Fried-Banana-and-Bacon-Breakfast-Sandwich-1180436
ObjectId(58e5ee1aa4e2980ece65f1bf),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,360,"[""butter"",""cinnamon"",""splenda"",""almonds""]",Dad with a Pan,Fried Apples with Cinnamon Almond Glaze,"{""course"":[""Desserts""]}",Fried-Apples-with-Cinnamon-Almond-Glaze-2052711
ObjectId(58e5ee1aa4e2980ece65f358),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.5}",4,2100,"[""vegetable oil"",""macaroni"",""flour"",""eggs"",""panko breadcrumbs""]",LA PETITE BRIOCHE,Fried Macaroni and Cheese Balls,"{""cuisine"":[""Kid-Friendly""]}",Fried-Macaroni-and-Cheese-Balls-1753979
ObjectId(58e5ee1aa4e2980ece65f3c6),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.5}",4,2100,"[""vegetable oil"",""macaroni"",""flour"",""eggs"",""panko breadcrumbs""]",LA PETITE BRIOCHE,Fried Macaroni and Cheese Balls,"{""cuisine"":[""Kid-Friendly""]}",Fried-Macaroni-and-Cheese-Balls-1753979
ObjectId(58e5ee1aa4e2980ece65f486),,4,2700,"[""russet potatoes"",""yellow onion"",""bacon fat"",""ground black pepper"",""kosher salt""]",How To Cook Like Your Grandmother,Fried Potatoes and Onions,"{""course"":[""Side Dishes""]}",Fried-Potatoes-and-Onions-976370
ObjectId(58e5ee1aa4e2980ece65f563),,4,3600,"[""chicken"",""buttermilk"",""kosher salt"",""garlic"",""sugar"",""paprika"",""large eggs"",""baking powder"",""baking soda"",""flour""]",Smitten Kitchen,Fried Chicken,"{""course"":[""Main Dishes""]}",Fried-Chicken-1905289
ObjectId(58e5ee1aa4e2980ece65f5ef),,4,1800,"[""vegetable oil"",""buttermilk"",""Italian style breadcrumbs"",""cheese ravioli"",""freshly grated parmesan"",""marinara sauce""]",Confections of a Foodie Bride,Fried Ravioli,"{""course"":[""Main Dishes""],""cuisine"":[""Italian""]}",Fried-Ravioli-494617
ObjectId(58e5ee1aa4e2980ece65f735),,4,5400,"[""all-purpose flour"",""sugar"",""butter"",""baking powder"",""eggs"",""whole milk"",""nutmeg""]",Naija Chef,Fried Chin Chin,"{""course"":[""Desserts""]}",Fried-Chin-Chin-1741424
ObjectId(58e5ee1aa4e2980ece65fc17),,4,1200,"[""Ciabatta rolls"",""frisee"",""bacon slices"",""shallots"",""dijon mustard"",""red wine vinegar"",""salt"",""freshly ground black pepper"",""crumbled blue cheese"",""unsalted butter"",""large eggs""]",Smitten Kitchen,Fried Egg Sandwich With Bacon And Blue Cheese,"{""course"":[""Lunch"",""Breakfast and Brunch""]}",Fried-Egg-Sandwich-With-Bacon-And-Blue-Cheese-1807800
ObjectId(58e5ee1aa4e2980ece65fc3c),"{""sweet"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""piquant"":0.8333333333333334,""bitter"":0.5,""meaty"":0.6666666666666666}",4,1800,"[""jalapeno chilies"",""cream cheese"",""shredded cheddar cheese"",""monterey jack"",""bacon"",""pepper"",""buttermilk"",""self rising flour"",""panko breadcrumbs"",""canola oil""]",Deep South Dish,Fried Jalapeno Poppers,{},Fried-Jalapeno-Poppers-1001351
ObjectId(58e5ee1aa4e2980ece65ffa5),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,720,"[""dough"",""ham"",""sharp cheddar cheese"",""oil""]","Oh, Sweet Basil",Fried Ham and Cheese Melts,"{""course"":[""Lunch""]}",Fried-Ham-and-Cheese-Melts-1122567
ObjectId(58e5ee1aa4e2980ece65ffb0),"{""sweet"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1500,"[""plantains"",""canola oil"",""salt"",""water""]",D. Obeng's Kitchen,Fried Plantains,{},Fried-Plantains-1279518
ObjectId(58e5ee1aa4e2980ece66008a),,4,5400,"[""mashed potatoes"",""eggs"",""bread crumbs"",""oil""]",Taste and Tell,Fried Loaded Mashed Potato Balls,"{""course"":[""Desserts"",""Appetizers"",""Side Dishes"",""Lunch""]}",Fried-Loaded-Mashed-Potato-Balls-483152
ObjectId(58e5ee1aa4e2980ece660252),"{""piquant"":0.6666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""oil"",""all-purpose flour"",""italian seasoning"",""garlic powder"",""salt"",""black pepper"",""hot sauce"",""water"",""dill pickles""]",She Wears Many Hats,Fried Pickles,"{""course"":[""Appetizers"",""Lunch"",""Snacks""]}",Fried-Pickles-989622
ObjectId(58e5ee1aa4e2980ece66031b),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.5}",5,1200,"[""Spanish olives"",""eggs"",""dry bread crumbs"",""olive oil""]",Saveur,Fried Olives,"{""course"":[""Appetizers""]}",Fried-Olives-441582
ObjectId(58e5ee1aa4e2980ece6603bc),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,600,"[""dill pickle slices"",""cornmeal"",""kosher salt"",""pepper"",""garlic powder""]",Add a Pinch,Fried Dill Pickles,"{""course"":[""Appetizers"",""Lunch"",""Snacks""]}",Fried-Dill-Pickles-1631755
ObjectId(58e5ee1aa4e2980ece6603cb),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.0,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.0}",5,1800,"[""apple juice"",""golden delicious apples"",""corn starch"",""cinnamon"",""allspice"",""sugar""]",Southern Plate,Fried Apples,"{""course"":[""Desserts""],""cuisine"":[""Southern \u0026 Soul Food""]}",Fried-Apples-471242
ObjectId(58e5ee1aa4e2980ece660524),,3,720,"[""mozzarella cheese"",""buttermilk"",""eggs"",""cayenne pepper"",""all-purpose flour"",""panko breadcrumbs"",""peanut oil""]",Add a Pinch,Fried Cheese Sticks,"{""course"":[""Appetizers"",""Lunch""]}",Fried-Cheese-Sticks-631100
ObjectId(58e5ee1aa4e2980ece660832),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.5}",4,1500,"[""bacon"",""bread"",""eggs"",""salt"",""pepper""]",Christina's Cucina,Fried Bread (British Style),"{""course"":[""Breakfast and Brunch""]}",Fried-Bread-_British-Style_-1053884
ObjectId(58e5ee1aa4e2980ece660c65),,4,900,"[""chees mozzarella stick"",""self rising flour"",""cajun seasoning"",""eggs"",""water"",""seasoned bread crumbs"",""panko breadcrumbs"",""oil"",""dipping sauce""]",Deep South Dish,Fried Mozzarella Cheese Sticks,{},Fried-Mozzarella-Cheese-Sticks-1170843
ObjectId(58e5ee1aa4e2980ece660d98),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,900,"[""butter"",""cheerios"",""dried oregano"",""salt""]",Big Girls Small Kitchen,Fried Cheerios,"{""course"":[""Lunch""]}",Fried-Cheerios-570002
ObjectId(58e5ee1aa4e2980ece660dc5),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.0,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",5,1200,"[""fresh sage"",""olive oil"",""coarse salt""]",Saveur,Fried Sage Leaves,{},Fried-Sage-Leaves-441370
ObjectId(58e5ee1aa4e2980ece660fad),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""flour"",""baking powder"",""salt"",""plain yogurt"",""eggs"",""cooking apples"",""canola oil"",""sugar"",""cinnamon""]",Budget Savvy Diva,Fried Apple Rings,"{""course"":[""Desserts"",""Breakfast and Brunch"",""Lunch""]}",Fried-Apple-Rings-1880703
ObjectId(58e5ee1aa4e2980ece660fcf),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.5,""sweet"":0.0,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",5,2400,"[""bacon"",""cabbage"",""salt"",""pepper""]",Southern Plate,Fried Cabbage,"{""course"":[""Side Dishes""],""cuisine"":[""Southern \u0026 Soul Food""]}",Fried-Cabbage-471224
ObjectId(58e5ee1aa4e2980ece661081),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1500,"[""eggs"",""bread"",""cheese"",""butter"",""salt"",""pepper""]","Great Grub, Delicious taste",Fried Egg Grilled Cheese Sandwich,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Fried-Egg-Grilled-Cheese-Sandwich-1695859
ObjectId(58e5ee1aa4e2980ece661250),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2700,"[""potatoes"",""onions"",""vegetable oil"",""salt"",""pepper"",""garlic powder""]",Sharing With My Sisters,Fried Potatoes,"{""course"":[""Side Dishes""]}",Fried-Potatoes-677628
ObjectId(58e5ee1aa4e2980ece66130e),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2700,"[""potatoes"",""onions"",""vegetable oil"",""salt"",""pepper"",""garlic powder""]",Sharing With My Sisters,Fried Potatoes,"{""course"":[""Side Dishes""]}",Fried-Potatoes-677628
ObjectId(58e5ee1aa4e2980ece661357),"{""piquant"":0.3333333333333333,""sour"":1.0,""salty"":1.0,""sweet"":1.0,""bitter"":1.0,""meaty"":1.0}",4,33600,"[""water"",""salt"",""sugar"",""sherry wine"",""celery seed"",""black pepper"",""garlic powder"",""sage"",""thyme"",""rosemary"",""turkey breast"",""turkey broth"",""carrots"",""celery"",""yellow onion"",""garlic"",""black peppercorns"",""bay leaf"",""sage leaves"",""butter"",""flour""]",Knowing Full Well,Fried Turkey & Gravy,"{""holiday"":[""Thanksgiving""]}",Fried-Turkey-_-Gravy-1387074
ObjectId(58e5ee1aa4e2980ece66139d),,4,3600,"[""oil"",""buttermilk"",""salt"",""pepper"",""chicken thighs"",""lemon"",""thyme"",""bay leaves"",""crushed garlic"",""chopped parsley"",""black peppercorns"",""honey"",""flour"",""garlic powder"",""onion powder"",""paprika"",""cayenne"",""celery powder""]",Sahifa,Fried Chicken Take-away Style,"{""course"":[""Main Dishes""]}",Fried-Chicken-Take-away-Style-1870782
ObjectId(58e5ee1aa4e2980ece6614af),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""potatoes"",""flour"",""eggs"",""salt"",""pepper"",""butter oil""]",Sweet T Makes Three,Fried Mashed Potatoes,"{""course"":[""Side Dishes""]}",Fried-Mashed-Potatoes-1278958
ObjectId(58e5ee1aa4e2980ece6614c3),"{""piquant"":0.3333333333333333,""sour"":1.0,""salty"":1.0,""sweet"":1.0,""bitter"":1.0,""meaty"":1.0}",4,33600,"[""water"",""salt"",""sugar"",""sherry wine"",""celery seed"",""black pepper"",""garlic powder"",""sage"",""thyme"",""rosemary"",""turkey breast"",""turkey broth"",""carrots"",""celery"",""yellow onion"",""garlic"",""black peppercorns"",""bay leaf"",""sage leaves"",""butter"",""flour""]",Knowing Full Well,Fried Turkey & Gravy,"{""holiday"":[""Thanksgiving""]}",Fried-Turkey-_-Gravy-1387074
ObjectId(58e5ee1aa4e2980ece6617d8),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.0,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""unsalted butter"",""firmly packed brown sugar"",""apple cider vinegar"",""ground cinnamon"",""cooking apples""]",Syrup and Biscuits,Fried Apples,"{""course"":[""Desserts""]}",Fried-Apples-1003972
ObjectId(58e5ee1aa4e2980ece661ada),,4,1800,"[""milk"",""white vinegar"",""onions"",""gluten free all purpose flour"",""garlic salt"",""paprika"",""ground black pepper"",""canola oil""]",What the Fork Food Blog,Fried Onion Straws,"{""cuisine"":[""Kid-Friendly""]}",Fried-Onion-Straws-1269366
ObjectId(58e5ee1aa4e2980ece661d62),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""flour"",""baking powder"",""salt"",""plain yogurt"",""eggs"",""cooking apples"",""canola oil"",""sugar"",""cinnamon""]",Budget Savvy Diva,Fried Apple Rings,"{""course"":[""Desserts"",""Breakfast and Brunch"",""Lunch""]}",Fried-Apple-Rings-1880703
ObjectId(58e5ee1aa4e2980ece66205b),"{""sweet"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.8333333333333334,""meaty"":0.6666666666666666}",5,600,"[""capers"",""cornmeal"",""olive oil""]",Food & Style,Fried Capers,{},Fried-Capers-Food-_-Style-58159
ObjectId(58e5ee1aa4e2980ece662406),"{""piquant"":0.0,""sour"":0.5,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",3,3000,"[""squash"",""flour"",""salt"",""black pepper"",""shortening"",""butter""]",Add a Pinch,Fried Squash,"{""course"":[""Side Dishes""]}",Fried-Squash-636382
ObjectId(58e5ee1aa4e2980ece66254e),,3,2100,"[""wonton wrappers"",""chicken breasts"",""cole slaw mix"",""oil""]",Lil' Luna,Fried Eggrolls,"{""course"":[""Lunch""],""cuisine"":[""Asian""]}",Fried-Eggrolls-623242
ObjectId(58e5ee1aa4e2980ece66285a),,3,2100,"[""wonton wrappers"",""chicken breasts"",""cole slaw mix"",""oil""]",Lil' Luna,Fried Eggrolls,"{""course"":[""Lunch""],""cuisine"":[""Asian""]}",Fried-Eggrolls-623242
ObjectId(58e5ee1ba4e2980ece66297a),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,360,"[""cheese curds"",""flour"",""buttermilk"",""eggs"",""baking soda"",""garlic powder"",""oil""]",My Family Mealtime,Fried Cheese Curds,{},Fried-Cheese-Curds-1642458
ObjectId(58e5ee1ba4e2980ece6629dc),,4,2700,"[""chicken meat"",""soy sauce"",""garlic"",""white wine"",""sugar"",""wheat flour""]",Vietnamesefood,Fried Chicken with Garlic and Soy Sauce (Thịt Gà Chiên Tỏi Xì Dầu),"{""course"":[""Main Dishes""],""cuisine"":[""Vietnamese"",""Asian""]}",Fried-Chicken-with-Garlic-and-Soy-Sauce-_Thit-Ga-Chien-Toi-Xi-Dau_-992370
ObjectId(58e5ee1ba4e2980ece662a11),,4,2700,"[""chicken meat"",""soy sauce"",""garlic"",""white wine"",""sugar"",""wheat flour""]",Vietnamesefood,Fried Chicken with Garlic and Soy Sauce (Thịt Gà Chiên Tỏi Xì Dầu),"{""course"":[""Main Dishes""],""cuisine"":[""Vietnamese"",""Asian""]}",Fried-Chicken-with-Garlic-and-Soy-Sauce-_Thit-Ga-Chien-Toi-Xi-Dau_-992370
ObjectId(58e5ee1ba4e2980ece662a2b),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,360,"[""cheese curds"",""flour"",""buttermilk"",""eggs"",""baking soda"",""garlic powder"",""oil""]",My Family Mealtime,Fried Cheese Curds,{},Fried-Cheese-Curds-1642458
ObjectId(58e5ee1ba4e2980ece662ef6),,3,1800,"[""olive oil"",""buttermilk"",""Italian style breadcrumbs"",""cheese ravioli"",""freshly grated parmesan"",""marinara sauce""]",Cooking Channel,Fried Ravioli,"{""course"":[""Main Dishes""]}",Fried-Ravioli-1196927
ObjectId(58e5ee1ba4e2980ece6632b7),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1200,"[""egg noodles"",""cabbage"",""vegetable oil"",""salt"",""pepper""]",Everyday Mom's,Fried Cabbage and Noodles,"{""course"":[""Side Dishes""]}",Fried-Cabbage-and-Noodles-1145837
ObjectId(58e5ee1ba4e2980ece663334),,5,1200,"[""pork chops"",""salt"",""ground black pepper"",""lard""]",Saveur,Fried Pork Chops,"{""course"":[""Main Dishes""]}",Fried-Pork-Chops-441358
ObjectId(58e5ee1ba4e2980ece663558),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.5,""meaty"":0.16666666666666666}",4,1500,"[""plantains"",""butter"",""sugar"",""cinnamon""]",Dispatches from the Castle,Fried Plantains,"{""course"":[""Desserts""]}",Fried-Plantains-1059776
ObjectId(58e5ee1ba4e2980ece66378f),"{""piquant"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1800,"[""feta cheese"",""eggs"",""paprika"",""freshly ground pepper"",""flour"",""sesame seeds"",""olive oil"",""honey""]",My Greek Dish,Fried Feta with Honey and Sesame Seeds,"{""course"":[""Lunch""]}",Fried-Feta-with-Honey-and-Sesame-Seeds-1191998
ObjectId(58e5ee1ba4e2980ece6637b6),,5,1800,"[""vanilla ice cream"",""large eggs"",""salt"",""poundcake"",""vegetable oil"",""chocolate sauce""]",Every Day with Rachael Ray,Fried Ice Cream,"{""course"":[""Desserts""]}",Fried-ice-cream-347471
ObjectId(58e5ee1ba4e2980ece6639fa),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.5}",3,2400,"[""chicken gizzards"",""all-purpose flour"",""seasoning salt"",""vegetable oil""]",Sweetie Pies,Fried Chicken Gizzards,"{""cuisine"":[""Southern \u0026 Soul Food""]}",Fried-Chicken-Gizzards-1514516
ObjectId(58e5ee1ba4e2980ece663d42),,4,1500,"[""cheese ravioli"",""feta cheese"",""panko breadcrumbs"",""eggs"",""italian seasoning"",""ragu"",""oil""]",Grace and Good Eats,Fried Ravioli with Spicy Marinara,"{""course"":[""Main Dishes""]}",Fried-Ravioli-with-Spicy-Marinara-1622308
ObjectId(58e5ee1ba4e2980ece663eb0),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,3300,"[""eggs"",""all-purpose flour"",""salt"",""Italian style breadcrumbs"",""mozzarella cheese"",""vegetable oil""]",Foodie on the Side,Fried Mozzarella Sticks,"{""course"":[""Appetizers"",""Lunch""],""cuisine"":[""Kid-Friendly""]}",Fried-Mozzarella-Sticks-2050138
ObjectId(58e5ee1ba4e2980ece663eda),,4,900,"[""pancake mix"",""oil"",""powdered sugar""]",Created by Diane,Fried Oreo,"{""course"":[""Desserts""]}",Fried-Oreo-1198338
ObjectId(58e5ee1ba4e2980ece6641ca),,4,3600,"[""chicken thighs"",""all-purpose flour"",""black pepper"",""smoked paprika"",""salt"",""vegetables""]",Recipe Girl,Fried Chicken,"{""course"":[""Main Dishes""],""cuisine"":[""Southern \u0026 Soul Food""]}",Fried-Chicken-1498834
ObjectId(58e5ee1ba4e2980ece6641e6),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1200,"[""russet potatoes"",""vegetable oil"",""onions"",""salt"",""pepper""]",The Lazy Mom's Cooking Blog,Fried Potatoes,"{""course"":[""Side Dishes""]}",Fried-Potatoes-1185612
ObjectId(58e5ee1ba4e2980ece664229),,5,1500,"[""dill pickle spear"",""flour"",""yellow cornmeal"",""seasoning salt"",""milk"",""vegetable oil"",""ranch dressing""]",Southern Plate,Fried Dill Pickles,"{""course"":[""Appetizers"",""Lunch"",""Snacks""],""cuisine"":[""Southern \u0026 Soul Food""]}",Fried-Dill-Pickles-471105
ObjectId(58e5ee1ba4e2980ece66423c),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1500,"[""cooked brown rice"",""sesame oil"",""frozen peas"",""shredded carrots"",""minced garlic"",""eggs"",""soy sauce""]",Lil' Luna,Fried Rice,"{""course"":[""Side Dishes""],""cuisine"":[""Asian""]}",Fried-Rice-1470377
ObjectId(58e5ee1ba4e2980ece664261),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",4,2100,"[""green tomatoes"",""cornmeal"",""oil"",""salt"",""pepper""]",Chocolate Mama Loves Vanilla,Fried Green Tomatoes,"{""course"":[""Side Dishes""],""cuisine"":[""Southern \u0026 Soul Food""]}",Fried-Green-Tomatoes-1798702
