_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee1ea4e2980ece677fdf),,3,4200,"[""yams"",""fresh lime juice"",""honey"",""unsalted butter"",""kosher salt"",""ground black pepper"",""lime zest"",""crème fraîche""]",Saveur,Mashed Yams with Lime and Honey,"{""course"":[""Side Dishes""]}",Mashed-Yams-with-Lime-and-Honey-780020
ObjectId(58e5ee1fa4e2980ece67973f),,3,2400,"[""yukon gold potatoes"",""butter"",""milk"",""sour cream"",""ground black pepper"",""salt""]",Southern Food About.com,Mashed Potatoes With Sour Cream,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-With-Sour-Cream-782572
ObjectId(58e5ee1fa4e2980ece67a0ee),,4,2400,"[""sweet potatoes"",""garlic"",""olive oil"",""kosher salt"",""paprika"",""ground black pepper""]",Good Cheap Eats,Mashed Sweet Potatoes with Olive Oil and Garlic,{},Mashed-Sweet-Potatoes-with-Olive-Oil-and-Garlic-1344015
ObjectId(58e5ee1fa4e2980ece67a8be),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4200,"[""butternut squash"",""milk""]",Accidental Farm Wife,Mashed Roast Butternut Squash,"{""course"":[""Side Dishes""]}",Mashed-Roast-Butternut-Squash-992288
ObjectId(58e5ee1fa4e2980ece67aa14),,3,4500,"[""small potatoes"",""butter"",""scallions"",""salt"",""pepper"",""Chevre Goat Cheese""]",PolyScience,Mashed Potatoes with Scallions and Goat Cheese,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-with-Scallions-and-Goat-Cheese-1449268
ObjectId(58e5ee1fa4e2980ece67b233),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4200,"[""butternut squash"",""milk""]",Accidental Farm Wife,Mashed Roast Butternut Squash,"{""course"":[""Side Dishes""]}",Mashed-Roast-Butternut-Squash-992288
ObjectId(58e5ee1fa4e2980ece67b444),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1800,"[""russet potatoes"",""salt"",""black pepper"",""garlic cloves"",""unsalted butter"",""sour cream"",""heavy cream"",""green onions""]",Stuck on Sweet,Mashed Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-1185702
ObjectId(58e5ee1fa4e2980ece67b462),,5,2700,"[""yukon gold potatoes"",""salt"",""butter"",""milk"",""chopped fresh sage"",""chèvre""]",Simply Recipes,"Mashed Potatoes with Brown Butter, Goat Cheese, and Sage","{""course"":[""Side Dishes""]}",Mashed-Potatoes-with-Brown-Butter_-Goat-Cheese_-and-Sage-Simply-Recipes-42612
ObjectId(58e5ee1fa4e2980ece67b946),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,3300,"[""sweet potatoes"",""milk"",""butter"",""maple syrup""]",AllRecipes,Mashed Sweet Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-1607333
ObjectId(58e5ee1fa4e2980ece67bfb2),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2700,"[""cauliflower"",""small red potatoes"",""turnips"",""half \u0026 half"",""non-fat sour cream"",""light butter"",""salt"",""pepper"",""chives"",""rosemary"",""sage"",""thyme""]",LaaLoosh,Mashed Cauliflower,"{""course"":[""Side Dishes""]}",Mashed-Cauliflower-1385696
ObjectId(58e5ee1fa4e2980ece67c42b),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",3,1200,"[""broccoli"",""yukon gold potatoes"",""sour cream"",""unsalted butter"",""kosher salt"",""black pepper""]",Real Simple,Mashed Potatoes and Broccoli,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-and-Broccoli-1579111
ObjectId(58e5ee1fa4e2980ece67cbd7),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""sweet potatoes"",""butter"",""milk""]",MJ's Kitchen,Mashed Sweet Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-999668
ObjectId(58e5ee1fa4e2980ece67cd50),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2100,"[""potatoes"",""butter"",""milk"",""salt""]",Eat at Home,Mashed Potatoes,"{""course"":[""Side Dishes""]}",Mashed-potatoes-365255
ObjectId(58e5ee1fa4e2980ece67cec5),,3,2700,"[""potatoes"",""milk"",""salt"",""ground black pepper"",""nutmeg"",""butter""]",As receitas lá de casa,Mashed Potatoes - Thermomix Recipe,"{""course"":[""Side Dishes""]}",Mashed-Potatoes---Thermomix-Recipe-2055417
ObjectId(58e5ee1fa4e2980ece67d2f9),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""sweet potatoes"",""butter"",""milk""]",MJ's Kitchen,Mashed Sweet Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-999668
ObjectId(58e5ee1fa4e2980ece67d43c),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1500,"[""cauliflower florets"",""garlic cloves"",""coconut oil"",""coconut milk"",""salt"",""black pepper"",""chives""]",Melissa Joulwan's Well Fed,Mashed Cauliflower,"{""course"":[""Side Dishes""]}",Mashed-Cauliflower-2027865
ObjectId(58e5ee1fa4e2980ece67d53b),,3,2400,"[""sweet potatoes"",""butter"",""light cream"",""light brown sugar"",""salt"",""ground black pepper"",""ground cayenne pepper"",""ground cinnamon"",""lemon juice""]",Southern Food About.com,Mashed Sweet Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-782637
ObjectId(58e5ee1fa4e2980ece67d6d2),,4,1200,"[""sea salt"",""russet potatoes"",""unsalted butter"",""milk"",""clove"",""ground black pepper""]",Food & Style,Mashed Potatoes With Garlic Confit,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-With-Garlic-Confit-466633
ObjectId(58e5ee1fa4e2980ece67dbb7),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.5}",4,2100,"[""unsalted butter"",""buttermilk"",""large eggs"",""mashed potatoes"",""chives"",""all-purpose flour"",""baking powder"",""baking soda"",""salt"",""ground black pepper"",""garlic powder"",""cheddar cheese""]",Joy the Baker,"Mashed Potato, Cheddar and Chive Waffles","{""course"":[""Breakfast and Brunch""]}",Mashed-Potato_-Cheddar-and-Chive-Waffles-552288
ObjectId(58e5ee1fa4e2980ece67e1b5),,4,1200,"[""sea salt"",""russet potatoes"",""unsalted butter"",""milk"",""clove"",""ground black pepper""]",Food & Style,Mashed Potatoes With Garlic Confit,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-With-Garlic-Confit-466633
ObjectId(58e5ee20a4e2980ece67eb30),,3,3300,"[""unsweetened chocolate"",""unsalted butter"",""confectioners sugar"",""mashed potatoes"",""milk"",""vanilla extract"",""kosher salt"",""chopped walnuts""]",Saveur,Mashed Potato Fudge,"{""course"":[""Desserts""]}",Mashed-Potato-Fudge-771201
ObjectId(58e5ee20a4e2980ece67ebb6),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,960,"[""mashed potatoes"",""shredded mozzarella cheese"",""eggs"",""flour"",""canola oil"",""sour cream""]",Natasha's Kitchen,Mashed Potato Pancakes - Картофельные Блинчики,"{""course"":[""Breakfast and Brunch"",""Side Dishes""],""cuisine"":[""Russian""]}",Mashed-Potato-Pancakes----959972
ObjectId(58e5ee20a4e2980ece67f631),,4,1800,"[""olive oil"",""onions"",""carrots"",""orange bell pepper"",""yellow bell pepper"",""red bell pepper"",""garlic"",""cauliflower"",""chicken broth"",""fresh thyme leaves"",""flat leaf parsley"",""kosher salt"",""pepper""]",Meal Planning Maven - Linda S.,Mashed Confetti Cauliflower,"{""course"":[""Side Dishes""]}",Mashed-Confetti-Cauliflower-778970
ObjectId(58e5ee20a4e2980ece67f8c7),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1080,"[""cauliflower"",""cream cheese"",""shredded parmesan cheese"",""chopped fresh chives""]",Just a Taste,Mashed Cauliflower with Cheese and Chives,"{""course"":[""Side Dishes""]}",Mashed-Cauliflower-with-Cheese-and-Chives-1281476
ObjectId(58e5ee20a4e2980ece681b80),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1200,"[""parsnips"",""chicken"",""fresh thyme"",""garlic"",""ghee"",""salt"",""pepper""]",Pretend it's a Donut,MASHED GARLIC AND THYME PARSNIPS,"{""course"":[""Side Dishes""]}",MASHED-GARLIC-AND-THYME-PARSNIPS-1464053
ObjectId(58e5ee20a4e2980ece681e59),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",3,3000,"[""mashed potatoes"",""eggs"",""sour cream"",""shredded sharp cheddar cheese"",""parmesan cheese"",""chives"",""salt"",""pepper""]",Farmer's Wife Rambles,Mashed Potato Cupcakes,{},Mashed-Potato-Cupcakes-1316107
ObjectId(58e5ee20a4e2980ece682186),,4,3000,"[""carrots"",""leeks"",""unsalted butter"",""sea salt"",""black pepper""]",Eat Simple Food,Mashed Carrots & Buttery Leeks,"{""course"":[""Side Dishes""]}",Mashed-Carrots-_-Buttery-Leeks-1436119
ObjectId(58e5ee20a4e2980ece682687),,4,1800,"[""sweet potatoes"",""parsley"",""basil"",""herbs"",""cumin"",""milk""]",Living Like The Kings,Mashed Sweet Potato,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potato-1761849
ObjectId(58e5ee20a4e2980ece682d29),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,3300,"[""butter"",""shallots"",""garlic"",""all-purpose flour"",""mashed potatoes"",""chicken stock"",""half \u0026 half"",""shredded extra sharp cheddar cheese"",""salt"",""pepper"",""cooked bacon"",""green onions""]",Noble Pig,Mashed Potato Cheese Soup,"{""course"":[""Soups""]}",Mashed-Potato-Cheese-Soup-498042
ObjectId(58e5ee20a4e2980ece683165),,5,1800,"[""baking potatoes"",""milk"",""butter"",""lemon"",""salt"",""pepper"",""bone-in chicken breast halves"",""extra-virgin olive oil"",""flat leaf parsley""]",Every Day with Rachael Ray,Mashed-Potato-Stuffed Chicken,"{""course"":[""Main Dishes""]}",Mashed-potato-stuffed-chicken-347093
ObjectId(58e5ee20a4e2980ece6834a4),,3,4500,"[""sweet potatoes"",""unsalted butter"",""sage"",""dessert"",""heavy cream"",""salt""]",Every Day with Rachael Ray,Mashed Caramel Sweet Potatoes,"{""course"":[""Side Dishes""]}",Mashed-caramel-sweet-potatoes-346610
ObjectId(58e5ee20a4e2980ece683b3b),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,3000,"[""sweet potatoes"",""garlic"",""canola oil"",""avocado"",""onions"",""lime"",""salt"",""pepper"",""fresh parsley"",""herbs""]",Immaculate Bites,Mashed Sweet Potatoes with Avocado,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-with-Avocado-1181084
ObjectId(58e5ee20a4e2980ece684384),"{""piquant"":0.16666666666666666,""sour"":0.3333333333333333,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3000,"[""russet potatoes"",""butter"",""ground white pepper"",""kosher salt"",""whole milk""]",Gluten Free Doctor,Mashed Potatoes- My favorite part of Thanksgiving.,"{""course"":[""Side Dishes""]}",Mashed-Potatoes--My-favorite-part-of-Thanksgiving_-1266298
ObjectId(58e5ee20a4e2980ece68447f),,4,3300,"[""garlic"",""olive oil"",""carrots"",""butter"",""lemon juice"",""salt"",""cracked black pepper""]",Three Kids and Counting the Pennies,Mashed Carrots With Roasted Garlic,"{""course"":[""Side Dishes""],""holiday"":[""Sunday Lunch""]}",Mashed-Carrots-With-Roasted-Garlic-1944150
ObjectId(58e5ee20a4e2980ece6844f4),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.5}",4,2700,"[""medium potatoes"",""milk"",""butter"",""heavy cream"",""salt"",""pepper""]",Cooking  And Cooking,Mashed Potato,"{""course"":[""Side Dishes""]}",Mashed-Potato-1687680
ObjectId(58e5ee20a4e2980ece684abc),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.3333333333333333,""meaty"":0.5}",4,1200,"[""sweet potatoes"",""coconut oil"",""cinnamon""]",Joy Bee What's For Dinner,Mashed Sweet Potatoes with Coconut Oil,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-with-Coconut-Oil-1383876
ObjectId(58e5ee20a4e2980ece684bf0),,3,1800,"[""yukon gold potatoes"",""garlic cloves"",""salt"",""unsalted butter"",""mascarpone"",""grated parmesan cheese"",""fresh basil"",""freshly ground black pepper""]",Above & Beyond,"Mashed Potatoes with Mascarpone, Parmesan & Basil","{""course"":[""Side Dishes""]}",Mashed-Potatoes-with-Mascarpone_-Parmesan-_-Basil-1373230
ObjectId(58e5ee21a4e2980ece6850c0),,3,4200,"[""sweet potatoes"",""butter"",""lime juice"",""lime"",""maple syrup"",""salt""]",Tasty Kitchen,Mashed Sweet Potato with Lime,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potato-with-Lime-1576494
ObjectId(58e5ee21a4e2980ece68538f),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",3,2040,"[""mashed potatoes"",""eggs"",""crumbled goat cheese"",""fresh thyme"",""fresh chives"",""fresh rosemary"",""salt"",""pepper""]",Potatoes Goodness Unearthed,Mashed Potato Chips,"{""course"":[""Lunch"",""Snacks""]}",Mashed-Potato-Chips-995376
ObjectId(58e5ee21a4e2980ece685437),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.5}",4,2700,"[""medium potatoes"",""milk"",""butter"",""heavy cream"",""salt"",""pepper""]",Cooking  And Cooking,Mashed Potato,"{""course"":[""Side Dishes""]}",Mashed-Potato-1687680
ObjectId(58e5ee21a4e2980ece6858fd),,5,,"[""bok choy"",""kale"",""asparagus"",""snow peas"",""swiss chard""]",Food Republic,Mashed Potatoes,{},Mashed-Potatoes-533986
ObjectId(58e5ee21a4e2980ece686067),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",3,4200,"[""garlic"",""extra-virgin olive oil"",""baking potatoes"",""water"",""salt"",""heavy cream"",""manchego cheese""]",Food & Wine,Mashed Potatoes with Manchego and Olive Oil,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-with-Manchego-and-Olive-Oil-1969355
ObjectId(58e5ee21a4e2980ece686121),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.5}",4,1200,"[""cauliflower"",""parmesan cheese"",""cream"",""butter"",""salt"",""black pepper""]",Hezzi-D's Books and Cooks,Mashed Cauliflower with Parmesan,"{""course"":[""Side Dishes""]}",Mashed-Cauliflower-with-Parmesan-1166189
ObjectId(58e5ee21a4e2980ece686215),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""potatoes"",""butter"",""cream"",""milk"",""ground white pepper"",""salt""]",Saveur,Mashed Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-441773
ObjectId(58e5ee21a4e2980ece6869dc),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.5}",4,1800,"[""medium potatoes"",""fresh spinach"",""onions"",""garlic cloves"",""bay leaf"",""olive oil"",""mushrooms"",""butter"",""salt"",""pepper""]",Everyday healthy recipes,Mashed Potatoes With Spinach,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-With-Spinach-1682239
ObjectId(58e5ee21a4e2980ece686a19),,4,600,"[""cannellini beans"",""white beans"",""olive oil"",""garlic"",""dried rosemary"",""chicken stock"",""salt"",""pepper""]",A Dash Of Sass,Mashed Rosemary White Beans,"{""course"":[""Side Dishes""]}",Mashed-Rosemary-White-Beans-1777588
ObjectId(58e5ee21a4e2980ece686b9f),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,3300,"[""rutabaga"",""potatoes"",""butter"",""milk"",""pepper"",""nutmeg"",""chopped parsley""]",Southern Food About.com,Mashed Potatoes and Rutabagas,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-and-Rutabagas-782524
ObjectId(58e5ee21a4e2980ece686c0d),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",3,4200,"[""garlic"",""extra-virgin olive oil"",""baking potatoes"",""water"",""salt"",""heavy cream"",""manchego cheese""]",Food & Wine,Mashed Potatoes with Manchego and Olive Oil,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-with-Manchego-and-Olive-Oil-1969355
ObjectId(58e5ee21a4e2980ece687198),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",3,2100,"[""potatoes"",""coconut milk"",""ginger"",""salt""]",Everyday Health,Mashed Sweet Potatoes With Coconut Milk,"{""course"":[""Side Dishes""],""holiday"":[""Sunday Lunch""]}",Mashed-Sweet-Potatoes-With-Coconut-Milk-578420
ObjectId(58e5ee21a4e2980ece687943),,4,2700,"[""green plantains"",""yellow onion"",""olive oil"",""lime"",""butter"",""salt"",""freshly ground black pepper""]",Babaganosh,Mashed Plantains with Sauteed Onions,"{""course"":[""Side Dishes""]}",Mashed-Plantains-with-Sauteed-Onions-1356742
ObjectId(58e5ee21a4e2980ece68798d),,3,4200,"[""mashed potatoes"",""chives"",""cheese"",""beaten eggs"",""all-purpose flour"",""panko breadcrumbs"",""vegetable oil""]",Tip Hero,Mashed Potato Cheese Bites,"{""course"":[""Appetizers"",""Lunch""]}",Mashed-Potato-Cheese-Bites-1681029
ObjectId(58e5ee21a4e2980ece687a6a),"{""piquant"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.5}",4,2700,"[""mashed potatoes"",""large eggs"",""cheddar cheese"",""parmesan cheese"",""garlic powder"",""basil"",""oregano"",""sour cream"",""salt"",""freshly ground pepper"",""scallions""]",Small Town Woman,Mashed Potato Cakes,"{""course"":[""Side Dishes""]}",Mashed-Potato-Cakes-1356648
ObjectId(58e5ee21a4e2980ece688016),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.5}",4,2700,"[""medium potatoes"",""milk"",""butter"",""lemon juice"",""salt"",""pepper""]",Cooking  And Cooking,Mashed Potato,"{""course"":[""Side Dishes""]}",Mashed-Potato-1597717
ObjectId(58e5ee21a4e2980ece688c55),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2400,"[""potatoes"",""cream cheese"",""heavy cream"",""butter"",""salt"",""parmesan cheese"",""garlic""]",Like Mother Like Daughter,Mashed Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Potatoes-901056
ObjectId(58e5ee21a4e2980ece6890b7),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.5}",4,2700,"[""medium potatoes"",""milk"",""butter"",""lemon juice"",""salt"",""pepper""]",Cooking  And Cooking,Mashed Potato,"{""course"":[""Side Dishes""]}",Mashed-Potato-1597717
ObjectId(58e5ee21a4e2980ece6890b9),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.5}",4,2700,"[""medium potatoes"",""milk"",""butter"",""lemon juice"",""salt"",""pepper""]",Cooking  And Cooking,Mashed Potato,"{""course"":[""Side Dishes""]}",Mashed-Potato-1597717
ObjectId(58e5ee21a4e2980ece689e59),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1500,"[""cauliflower"",""lemon"",""cream"",""organic butter"",""nutmeg"",""salt"",""pepper""]",One Hungry Mama,Mashed Cauliflower,"{""course"":[""Side Dishes""]}",Mashed-Cauliflower-894854
ObjectId(58e5ee21a4e2980ece68a105),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",4,2100,"[""red potato"",""garlic cloves"",""crumbled blue cheese"",""1% low-fat milk"",""fresh parsley"",""ground black pepper""]",MyRecipes,Mashed Potatoes with Blue Cheese and Parsley,"{""course"":[""Side Dishes""],""cuisine"":[""American""]}",Mashed-Potatoes-With-Blue-Cheese-And-Parsley-My-Recipes
ObjectId(58e5ee22a4e2980ece68aa5f),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,900,"[""sweet potatoes"",""butter"",""milk"",""salt"",""toasted pecans""]",One Hundred Dollars A Month,Mashed Butter Pecan Sweet Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Butter-Pecan-Sweet-Potatoes-1347363
ObjectId(58e5ee22a4e2980ece68aa63),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.5,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,1800,"[""carrots"",""rutabaga"",""butter"",""salt"",""pepper""]",Kitchen Dreaming,Mashed Carrots and Turnips,"{""course"":[""Side Dishes""]}",Mashed-Carrots-and-Turnips-1555281
ObjectId(58e5ee22a4e2980ece68ad50),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,1500,"[""mashed potatoes"",""bacon"",""eggs"",""dry bread crumbs"",""cheddar cheese"",""salt"",""pepper"",""oil"",""sour cream""]",Savory Style,Mashed Potato Bacon Bombs,"{""course"":[""Lunch""]}",Mashed-Potato-Bacon-Bombs-1133303
ObjectId(58e5ee22a4e2980ece68b161),"{""sweet"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1500,"[""mashed potatoes"",""bacon"",""cheddar cheese"",""flour""]",Wine in Mom blog,Mashed Potato Bombs,{},Mashed-Potato-Bombs-1245763
ObjectId(58e5ee22a4e2980ece68b48e),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",4,3000,"[""yams"",""butter"",""sesame oil"",""rice vinegar"",""sea salt"",""toasted sesame seeds""]",The Endless Meal,Mashed Purple Yams with Sesame Brown Butter,"{""course"":[""Side Dishes""]}",Mashed-Purple-Yams-with-Sesame-Brown-Butter-1071674
ObjectId(58e5ee22a4e2980ece68bda7),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""sweet potatoes"",""cream cheese"",""half \u0026 half"",""brown sugar"",""cinnamon"",""nutmeg"",""walnuts"",""marshmallows""]",Eazy Peazy Mealz,Mashed Loaded Sweet Potatoes,"{""course"":[""Side Dishes""]}",Mashed-Loaded-Sweet-Potatoes-1937642
ObjectId(58e5ee22a4e2980ece68c665),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.5,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,4500,"[""acorn squash"",""pure maple syrup"",""butter"",""ground cinnamon"",""salt""]",Eating Well,Mashed Maple Squash,"{""course"":[""Side Dishes""],""holiday"":[""Fall""]}",Mashed-Maple-Squash-1500127
ObjectId(58e5ee22a4e2980ece68c8a7),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,900,"[""plantains"",""salt"",""ghee"",""garlic"",""coconut milk"",""cinnamon""]",Do You Even Paleo,Mashed Plantains—Sweet & Savory,{},Mashed-PlantainsSweet-_-Savory-1853419
ObjectId(58e5ee22a4e2980ece68c956),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3600,"[""butter"",""leeks"",""whole milk"",""garlic cloves"",""russet potatoes"",""mascarpone""]",Epicurious,"Mashed Potatoes with Garlic, Mascarpone, and Caramelized Leeks","{""course"":[""Side Dishes""]}",Mashed-Potatoes-With-Garlic_-Mascarpone_-And-Caramelized-Leeks-Epicurious
ObjectId(58e5ee22a4e2980ece68cc1f),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""sweet potatoes"",""apples"",""almonds"",""ground cinnamon"",""honey""]",Clean Eating Veggie Girl,Mashed Sweet Potatoes and Apples,"{""course"":[""Side Dishes""]}",Mashed-Sweet-Potatoes-and-Apples-1798509
