_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee1ba4e2980ece662f5c),"{""piquant"":0.3333333333333333,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,37800,"[""baking potatoes"",""extra-virgin olive oil"",""large garlic cloves"",""salt"",""freshly ground pepper""]",Full Fork Ahead,Baked Potato Chips,"{""course"":[""Lunch"",""Snacks""]}",Baked-Potato-Chips-1761351
ObjectId(58e5ee1ba4e2980ece662f7e),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.3333333333333333}",4,1800,"[""baked potato"",""butter"",""eggs"",""bacon"",""shredded sharp cheddar cheese"",""salt"",""pepper""]",Jennifer Meyering,Baked Potato Egg Bowls,"{""course"":[""Breakfast and Brunch""]}",Baked-Potato-Egg-Bowls-1215015
ObjectId(58e5ee1ba4e2980ece662f83),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.5}",4,1800,"[""linguine"",""marinara sauce"",""basil leaves"",""olive oil"",""salt"",""black pepper"",""freshly grated parmesan"",""cherry tomatoes"",""fresh mozzarella""]",Domestic Superhero,Baked Caprese Pasta,"{""course"":[""Main Dishes""],""cuisine"":[""Italian""]}",Baked-Caprese-Pasta-1171721
ObjectId(58e5ee1ba4e2980ece662fab),"{""piquant"":0.5,""sour"":0.3333333333333333,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.6666666666666666}",4,3900,"[""chicken drumsticks"",""salt"",""white pepper"",""bouillon powder"",""canola oil"",""garlic"",""onion powder"",""smoked paprika"",""cayenne pepper"",""fresh herbs"",""green beans""]",Immaculate Bites,Baked Garlic Paprika Chicken,"{""course"":[""Main Dishes""]}",Baked-Garlic-Paprika-Chicken-1602550
ObjectId(58e5ee1ba4e2980ece662fb2),"{""piquant"":0.16666666666666666,""sour"":0.0,""salty"":0.5,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""butter"",""whole milk"",""salt"",""cayenne pepper"",""grits"",""sharp white cheddar cheese""]",Frugal Haus Frau,Baked Cheesy Grits,"{""course"":[""Breakfast and Brunch"",""Side Dishes""],""cuisine"":[""Southern \u0026 Soul Food""]}",Baked-Cheesy-Grits-1579333
ObjectId(58e5ee1ba4e2980ece662fc4),"{""piquant"":0.8333333333333334,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.6666666666666666}",4,3000,"[""ground beef"",""taco seasoning"",""water"",""ground cumin"",""dried oregano"",""green chile"",""sour cream"",""shredded cheddar cheese"",""melted butter"",""flour tortillas"",""tomatoes"",""lettuce"",""cheese"",""guacamole"",""salsa""]",Julie's Eats & Treats,Baked Chimichanga,"{""course"":[""Main Dishes""],""cuisine"":[""Southwestern"",""Mexican""]}",Baked-Chimichanga-1581099
ObjectId(58e5ee1ba4e2980ece662fe4),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2400,"[""self rising flour"",""buttermilk"",""eggs"",""canola oil"",""fresh blueberries""]",The Kitchen is My Playground,Baked Blueberry Buttermilk Pancake,"{""course"":[""Breakfast and Brunch""]}",Baked-Blueberry-Buttermilk-Pancake-1025940
ObjectId(58e5ee1ba4e2980ece6630b6),,4,2100,"[""green plantains"",""cooking spray"",""kosher salt""]",Skinnytaste,Baked Tostones (Green Plantains),{},Baked-Tostones-_Green-Plantains_-1583686
ObjectId(58e5ee1ba4e2980ece6630d0),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,900,"[""tomatoes"",""fresh basil leaves"",""fresh mozzarella"",""olive oil"",""salt"",""pepper""]",Joyful Healthy Eats,Baked Caprese Tomatoes,"{""course"":[""Side Dishes""]}",Baked-Caprese-Tomatoes-1715008
ObjectId(58e5ee1ba4e2980ece6630d6),"{""piquant"":0.5,""sour"":0.3333333333333333,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.6666666666666666}",4,3900,"[""chicken drumsticks"",""salt"",""white pepper"",""bouillon powder"",""canola oil"",""garlic"",""onion powder"",""smoked paprika"",""cayenne pepper"",""fresh herbs"",""green beans""]",Immaculate Bites,Baked Garlic Paprika Chicken,"{""course"":[""Main Dishes""]}",Baked-Garlic-Paprika-Chicken-1602550
ObjectId(58e5ee1ba4e2980ece6630f7),"{""piquant"":0.3333333333333333,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,3000,"[""small potatoes"",""paprika"",""salt"",""dried dill"",""garlic powder"",""black pepper"",""olive oil""]",Nadias Healthy Kitchen,Baked Paprika Potato Wedges,"{""course"":[""Side Dishes""]}",Baked-Paprika-Potato-Wedges-1263551
ObjectId(58e5ee1ba4e2980ece663136),"{""piquant"":0.6666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",3,1500,"[""salsa"",""frozen corn"",""frozen spinach"",""eggs"",""refried beans"",""flour tortillas""]",Safest Choice,Baked Huevos Rancheros,"{""course"":[""Breakfast and Brunch""]}",Baked-Huevos-Rancheros-1017605
ObjectId(58e5ee1ba4e2980ece663147),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3000,"[""turkey breast"",""potatoes"",""fat-free chicken broth"",""olive oil"",""garlic"",""onions"",""parsley"",""salt"",""pepper"",""whole wheat breadcrumbs"",""eggs"",""olive oil spray""]",Skinnytaste,Baked Turkey Croquettes,"{""course"":[""Lunch""]}",Baked-Turkey-Croquettes-1574409
ObjectId(58e5ee1ba4e2980ece6631b7),,4,13500,"[""milkfish"",""chopped parsley"",""garlic"",""olive oil"",""coarse sea salt"",""ground black pepper""]",Panlasang Pinoy,Baked Garlic Milkfish,"{""course"":[""Main Dishes""]}",Baked-Garlic-Milkfish-1354201
ObjectId(58e5ee1ba4e2980ece6631e1),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",5,2100,"[""olive oil"",""onions"",""garlic"",""diced tomatoes"",""fresh parsley"",""fresh dill"",""shrimp"",""salt"",""black pepper"",""feta cheese""]",Simply Recipes,Baked Shrimp in Tomato Feta Sauce,"{""course"":[""Main Dishes""]}",Baked-Shrimp-in-Tomato-Feta-Sauce-Simply-Recipes-42701
ObjectId(58e5ee1ba4e2980ece6631ee),"{""piquant"":0.16666666666666666,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.16666666666666666,""meaty"":0.6666666666666666}",3,2100,"[""salmon"",""lemon"",""capers"",""salt"",""freshly ground pepper"",""fresh thyme"",""olive oil""]",Paleo Grubs,Baked Salmon with Lemon and Thyme,"{""course"":[""Main Dishes""]}",Baked-Salmon-with-Lemon-and-Thyme-600489
ObjectId(58e5ee1ba4e2980ece6631f0),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2400,"[""self rising flour"",""buttermilk"",""eggs"",""canola oil"",""fresh blueberries""]",The Kitchen is My Playground,Baked Blueberry Buttermilk Pancake,"{""course"":[""Breakfast and Brunch""]}",Baked-Blueberry-Buttermilk-Pancake-1025940
ObjectId(58e5ee1ba4e2980ece6631f3),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,3000,"[""red potato"",""olive oil"",""fresh rosemary"",""kosher salt"",""black pepper"",""asparagus"",""skinless chicken breasts"",""garlic powder"",""lemon"",""salt"",""freshly ground black pepper""]",Well Plated,Baked Lemon Chicken,"{""course"":[""Main Dishes""]}",Baked-Lemon-Chicken-2054738
ObjectId(58e5ee1ba4e2980ece663203),,5,2400,"[""cherry tomatoes"",""olives"",""garlic"",""purple onion"",""flat leaf parsley"",""dried oregano"",""olive oil"",""ground black pepper"",""feta cheese"",""flatbread"",""crackers"",""pita chips"",""crostini""]",Smitten Kitchen,Baked Feta with Tomatoes and Olives,"{""course"":[""Appetizers""],""cuisine"":[""Barbecue"",""Greek"",""Mediterranean""]}",Baked-feta-with-tomatoes-and-olives-305339
ObjectId(58e5ee1ba4e2980ece663259),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.6666666666666666,""meaty"":0.6666666666666666}",4,2700,"[""biscuits"",""sugar"",""cinnamon"",""butter""]",Balancing Motherhood,Baked Cinnamon Donut Holes,"{""course"":[""Desserts"",""Breakfast and Brunch""]}",Baked-Cinnamon-Donut-Holes-1246300
ObjectId(58e5ee1ba4e2980ece66328c),"{""piquant"":0.16666666666666666,""sour"":0.0,""salty"":0.5,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""butter"",""whole milk"",""salt"",""cayenne pepper"",""grits"",""sharp white cheddar cheese""]",Frugal Haus Frau,Baked Cheesy Grits,"{""course"":[""Breakfast and Brunch"",""Side Dishes""],""cuisine"":[""Southern \u0026 Soul Food""]}",Baked-Cheesy-Grits-1579333
ObjectId(58e5ee1ba4e2980ece6632bc),,4,2700,"[""idaho potatoes"",""cooking spray"",""sea salt""]",Moms & Munchkins,Baked Homemade Fries,"{""course"":[""Side Dishes"",""Lunch"",""Snacks""]}",Baked-Homemade-Fries-1103785
ObjectId(58e5ee1ba4e2980ece6632dc),"{""piquant"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",5,5100,"[""olive oil"",""garlic"",""onions"",""italian sausage"",""ground beef"",""tomatoes with juice"",""tomato sauce"",""italian seasoning"",""red pepper flakes"",""salt"",""pepper"",""ziti"",""whole milk ricotta cheese"",""mozzarella cheese"",""grated parmesan cheese"",""eggs"",""parsley""]",The Pioneer Woman,Baked Ziti,"{""course"":[""Main Dishes""],""cuisine"":[""Italian""]}",Baked-ziti-305028
ObjectId(58e5ee1ba4e2980ece6632e0),,4,3000,"[""cinnamon rolls"",""eggs"",""vanilla"",""milk"",""maple syrup""]",Adventures Of A Nurse,Baked Cinnamon French Toast,"{""course"":[""Breakfast and Brunch""]}",Baked-Cinnamon-French-Toast-1435538
ObjectId(58e5ee1ba4e2980ece6633b5),"{""piquant"":0.8333333333333334,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1200,"[""jalapeno chilies"",""eggs"",""almond flour"",""paprika"",""salt""]",Pretend it's a Donut,BAKED JALAPEÑO RINGS,{},BAKED-JALAPENO-RINGS-1446052
ObjectId(58e5ee1ba4e2980ece663423),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.5}",5,4200,"[""artichokes"",""lemon peel"",""garlic cloves"",""Italian style breadcrumbs"",""gruyere cheese""]",Every Day with Rachael Ray,Baked Stuffed Artichokes,"{""course"":[""Appetizers""]}",Baked-stuffed-artichokes-348364
ObjectId(58e5ee1ba4e2980ece663460),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.5,""meaty"":0.8333333333333334}",3,2100,"[""condensed milk"",""eggs"",""coconut milk"",""milk"",""grated coconut""]",Tastemade,Baked Coconut,"{""course"":[""Desserts""]}",Baked-Coconut-1984904
ObjectId(58e5ee1ba4e2980ece663483),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.6666666666666666}",3,2100,"[""chicken thighs"",""kosher salt"",""freshly ground black pepper"",""garlic powder"",""fresh thyme leaves"",""sauce""]",Life Tastes Good,Baked BBQ Chicken Thighs,"{""course"":[""Main Dishes"",""Lunch""],""cuisine"":[""Kid-Friendly""]}",Baked-BBQ-Chicken-Thighs-1915115
ObjectId(58e5ee1ba4e2980ece663535),,3,2400,"[""cod"",""dressing""]",Peter K Fitness,Baked Wild Cod Fish,"{""course"":[""Main Dishes""],""cuisine"":[""Kid-Friendly""]}",Baked-Wild-Cod-Fish-604994
ObjectId(58e5ee1ba4e2980ece66358f),,4,1800,"[""zucchini"",""panko breadcrumbs"",""parmesan cheese"",""eggs"",""pepper"",""salt"",""ranch dressing""]",Jo Cooks,Baked Parmesan Zucchini Sticks,"{""course"":[""Appetizers"",""Lunch""]}",Baked-Parmesan-Zucchini-Sticks-530658
ObjectId(58e5ee1ba4e2980ece6635f5),,4,4200,"[""potatoes"",""minced onion"",""nutritional yeast flakes"",""sea salt"",""cayenne pepper"",""coconut oil""]",Healthier Steps,Baked Tater Tots (Vegan),{},Baked-Tater-Tots-_Vegan_-1055440
ObjectId(58e5ee1ba4e2980ece66361c),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""zucchini"",""grated parmesan cheese"",""dry bread crumbs"",""salt"",""olive oil"",""pepper""]",Moms Need To Know,Baked Zucchini Parmesan Crisps,"{""course"":[""Appetizers""]}",Baked-Zucchini-Parmesan-Crisps-1579334
ObjectId(58e5ee1ba4e2980ece663658),,4,5100,"[""butter"",""flour"",""chicken broth"",""penne pasta"",""cooked chicken"",""shredded Italian cheese"",""baby spinach"",""crushed tomatoes"",""milk"",""basil pesto"",""crispy bacon"",""seasoned bread crumbs"",""shredded parmesan cheese"",""olive oil""]",Happy Money Saver,Baked Chicken Pesto Alfredo Freezer Meal,"{""course"":[""Main Dishes""]}",Baked-Chicken-Pesto-Alfredo-Freezer-Meal-1131378
ObjectId(58e5ee1ba4e2980ece6636a3),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,4200,"[""boneless chicken"",""large eggs"",""crackers"",""tomato purée"",""olive oil"",""salt"",""oregano"",""basil"",""garlic"",""water"",""butter"",""grated parmesan cheese"",""mozzarella cheese""]",An Italian in my Kitchen,Baked Chicken Parmigiano,"{""course"":[""Main Dishes""]}",Baked-Chicken-Parmigiano-1049761
ObjectId(58e5ee1ba4e2980ece663771),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,3900,"[""chicken thighs"",""lemon"",""capers"",""garlic cloves"",""butter"",""kosher salt"",""pepper"",""chicken stock""]",Stacy Snacks,Baked Chicken Thighs Piccata,"{""course"":[""Main Dishes""]}",Baked-Chicken-Thighs-Piccata-2050869
ObjectId(58e5ee1ba4e2980ece66384f),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.6666666666666666}",4,900,"[""shortening"",""vanilla extract"",""almond extract"",""confectioners sugar"",""milk""]",Lady Behind the Curtain,Bakery White Frosting,"{""course"":[""Desserts""]}",Bakery-White-Frosting-1037192
ObjectId(58e5ee1ba4e2980ece663864),"{""piquant"":0.16666666666666666,""sour"":0.3333333333333333,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",4,2700,"[""salt"",""parmesan cheese"",""italian seasoning"",""olive oil"",""garlic powder"",""russet potatoes"",""paprika""]",Moroccan Mom,BAKED PARMESAN GARLIC POTATO WEDGES,"{""course"":[""Side Dishes""]}",BAKED-PARMESAN-GARLIC-POTATO-WEDGES-1479374
ObjectId(58e5ee1ba4e2980ece6638df),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",5,2400,"[""olive oil"",""dried chickpeas"",""purple onion"",""fresh parsley leaves"",""cilantro leaves"",""garlic cloves"",""ground cumin"",""ground cinnamon"",""sea salt"",""ground black pepper""]",Cookie and Kate,Baked Falafel,{},Baked-falafel-344644
ObjectId(58e5ee1ba4e2980ece663905),,5,2100,"[""mussels"",""garlic cloves"",""cilantro leaves"",""unsalted butter"",""salt"",""freshly ground pepper""]",Turntable Kitchen,Baked Mussels with Cilantro Butter,"{""course"":[""Appetizers""]}",Baked-mussels-with-cilantro-butter-334456
ObjectId(58e5ee1ba4e2980ece663919),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.0,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,2100,"[""salmon fillets"",""extra-virgin olive oil"",""lemon pepper"",""butter"",""garlic"",""lemon""]",Penelope's Oasis,Baked Lemon Pepper Salmon,"{""course"":[""Main Dishes""]}",Baked-Lemon-Pepper-Salmon-1069114
ObjectId(58e5ee1ba4e2980ece66391d),,3,2100,"[""rigatoni"",""beef sirloin"",""tomato basil sauce"",""part-skim mozzarella cheese"",""grated parmesan cheese"",""fresh basil leaves""]",Pillsbury.com,Baked Rigatoni with Beef,"{""course"":[""Main Dishes""]}",Baked-Rigatoni-with-Beef-1039777
ObjectId(58e5ee1ba4e2980ece66397c),"{""piquant"":0.6666666666666666,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.0,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,2100,"[""chicken wings"",""butter"",""sea salt"",""smoked paprika"",""cumin seed"",""ground black pepper"",""ground cumin"",""garlic powder"",""cayenne pepper""]",DelishPlan,Baked Chicken Wings,"{""course"":[""Appetizers"",""Main Dishes"",""Lunch""],""holiday"":[""Game Day""]}",Baked-Chicken-Wings-1612526
ObjectId(58e5ee1ba4e2980ece6639b0),"{""sweet"":0.5,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""piquant"":0.0,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",3,5700,"[""chicken thighs"",""apricot preserves"",""salad dressing"",""onion soup mix""]",Life Tastes Good,Baked Apricot Chicken,"{""course"":[""Main Dishes""]}",Baked-Apricot-Chicken-1062127
ObjectId(58e5ee1ba4e2980ece6639c9),"{""piquant"":0.0,""sour"":0.0,""salty"":1.0,""sweet"":1.0,""bitter"":1.0,""meaty"":1.0}",4,2100,"[""gluten-free macaroni"",""large eggs"",""1% low-fat milk"",""shredded cheddar cheese""]",The Recipe Rebel,Baked Mac and Cheese Cups (Gluten-free),"{""cuisine"":[""Kid-Friendly""]}",Baked-Mac-and-Cheese-Cups-_Gluten-free_-2037781
ObjectId(58e5ee1ba4e2980ece6639d5),,4,2100,"[""vidalia onion"",""panko breadcrumbs"",""blackening seasoning"",""salt"",""eggs"",""honey mustard"",""ranch dip"",""ketchup"",""dipping sauce"",""greek yogurt"",""horseradish sauce"",""smoked paprika"",""garlic powder"",""oregano""]",Gimme Some Oven,Baked Blooming Onion,{},Baked-Blooming-Onion-780087
ObjectId(58e5ee1ba4e2980ece6639d9),,4,900,"[""marinara sauce"",""baby spinach"",""fresh mozzarella"",""baguette"",""olive oil"",""clove""]",Recipe Runner,Baked Mozzarella and Marinara Dip,"{""course"":[""Appetizers""]}",Baked-Mozzarella-and-Marinara-Dip-1469138
ObjectId(58e5ee1ba4e2980ece663a65),"{""piquant"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.0,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",3,2400,"[""canola oil"",""tofu"",""salt"",""spanish paprika"",""onion powder"",""black pepper"",""cayenne""]",Yummy,Baked Tofu Chips,"{""course"":[""Lunch"",""Snacks""]}",Baked-Tofu-Chips-964197
ObjectId(58e5ee1ba4e2980ece663b13),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.3333333333333333,""meaty"":0.16666666666666666}",4,4800,"[""sweet potatoes"",""butter"",""brown sugar"",""cinnamon""]",Kandy's Kitchen Kreations,Baked Sweet Potatoes with Cinnamon Brown Sugar Butter,"{""course"":[""Side Dishes""]}",Baked-Sweet-Potatoes-with-Cinnamon-Brown-Sugar-Butter-2016870
ObjectId(58e5ee1ba4e2980ece663b60),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4200,"[""white rice"",""water"",""eggs"",""milk"",""white sugar"",""vanilla extract"",""salt"",""raisins"",""ground nutmeg""]",AllRecipes,Baked Rice Pudding,"{""course"":[""Desserts""],""holiday"":[""Christmas""],""cuisine"":[""Kid-Friendly""]}",Baked-Rice-Pudding-1605625
ObjectId(58e5ee1ba4e2980ece663b72),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.8333333333333334,""bitter"":0.6666666666666666,""meaty"":0.3333333333333333}",4,3000,"[""milk"",""vinegar"",""all-purpose flour"",""baking powder"",""baking soda"",""salt"",""granulated sugar"",""butter"",""eggs"",""vanilla"",""miniature chocolate chips"",""sanding sugar""]",Something Swanky,Bakery Style Chocolate Chip Muffins,"{""course"":[""Breads""]}",Bakery-Style-Chocolate-Chip-Muffins-1023840
ObjectId(58e5ee1ba4e2980ece663ba3),"{""sweet"":0.16666666666666666,""sour"":0.6666666666666666,""salty"":0.6666666666666666,""piquant"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.5}",4,2400,"[""avocado"",""all-purpose flour"",""salt"",""black pepper"",""eggs"",""panko breadcrumbs"",""butter"",""garlic powder"",""onion powder"",""paprika"",""ground black pepper"",""cooking spray""]",Baked In,Baked Avocado Fries,{},Baked-Avocado-Fries-1174339
ObjectId(58e5ee1ba4e2980ece663c4b),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""all-purpose flour"",""baking powder"",""baking soda"",""nutmeg"",""salt"",""granulated sugar"",""milk"",""sour cream"",""large eggs"",""butter"",""vegetable oil"",""vanilla extract"",""powdered sugar"",""sprinkles""]",Deliciously Sprinkled,Baked Vanilla Donuts,"{""course"":[""Desserts"",""Breakfast and Brunch""]}",Baked-Vanilla-Donuts-1065824
ObjectId(58e5ee1ba4e2980ece663cca),,5,1500,"[""milk"",""salt"",""bread crumbs"",""grated parmesan cheese"",""dried thyme"",""haddock fillets"",""butter""]",AllRecipes,Baked Haddock,"{""course"":[""Main Dishes""]}",Baked-Haddock-Allrecipes
ObjectId(58e5ee1ba4e2980ece663d1f),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,6300,"[""olive oil spray"",""sweet potatoes"",""sea salt""]",All She Cooks,Baked Sweet Potato Chips,"{""course"":[""Lunch"",""Snacks""]}",Baked-Sweet-Potato-Chips-2012307
ObjectId(58e5ee1ba4e2980ece663d30),,4,1800,"[""grated parmesan cheese"",""shredded mozzarella cheese"",""italian seasoned dry bread crumbs"",""chopped walnuts"",""fresh basil leaves"",""gnocchi"",""bertolli olive oil \u0026 garlic sauc""]",Mizkan Brand,Baked Gnocchi With Two Cheeses & Walnuts,"{""course"":[""Main Dishes""],""cuisine"":[""Italian""]}",Baked-gnocchi-with-two-cheeses-_-walnuts-297667
ObjectId(58e5ee1ba4e2980ece663d76),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,3000,"[""cauliflower"",""shredded mozzarella cheese"",""eggs"",""oregano"",""pepper"",""bread crumbs""]",The Science of Food,Baked Cauliflower-Mozzarella Sticks,"{""course"":[""Lunch""]}",Baked-Cauliflower-Mozzarella-Sticks-753021
ObjectId(58e5ee1ba4e2980ece663dca),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4500,"[""olive oil"",""onions"",""garlic"",""water"",""long grain brown rice"",""parsley"",""salt"",""pepper""]",Real Housemoms,Baked Brown Rice,"{""course"":[""Side Dishes""]}",Baked-Brown-Rice-2053822
ObjectId(58e5ee1ba4e2980ece663dd6),,4,3300,"[""sweet potatoes"",""olive oil"",""za'atar"",""kosher salt"",""garlic powder""]",Cookin' Canuck,Baked Sweet Potato Fries with Za'atar,"{""course"":[""Side Dishes""]}",Baked-Sweet-Potato-Fries-with-Za_atar-1881665
ObjectId(58e5ee1ba4e2980ece663e33),,4,2700,"[""beet greens"",""olive oil"",""sea salt"",""cracked black pepper""]",White on Rice Couple,Baked Beet Greens,"{""course"":[""Side Dishes""]}",Baked-Beet-Greens-497528
ObjectId(58e5ee1ba4e2980ece663e46),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.5,""meaty"":0.16666666666666666}",4,3600,"[""acorn squash"",""pure maple syrup"",""butter"",""salt""]",The Kitchen is My Playground,Baked Acorn Squash with Maple Glaze,"{""course"":[""Side Dishes""]}",Baked-Acorn-Squash-with-Maple-Glaze-1035478
ObjectId(58e5ee1ba4e2980ece663e6c),,4,1500,"[""eggs"",""parmesan cheese"",""heavy cream"",""tomato sauce"",""red pepper flakes""]",Camille Styles,Baked Eggs,"{""course"":[""Breakfast and Brunch""]}",Baked-Eggs-1222782
ObjectId(58e5ee1ba4e2980ece663e8e),,3,2100,"[""jalapeno chilies"",""paneer"",""mozzarella cheese"",""hot sauce"",""tomatoes"",""spring onions"",""bread crumbs"",""bacon""]",My Food Story,Baked Jalapeno Poppers with Cottage Cheese,"{""course"":[""Appetizers"",""Lunch""]}",Baked-Jalapeno-Poppers-with-Cottage-Cheese-1617328
ObjectId(58e5ee1ba4e2980ece663ed2),,4,1800,"[""cream cheese"",""honey dijon mustard"",""croissants"",""colby jack cheese"",""deli ham""]",Eat Cake For Dinner,Baked Ham and Cheese Croissants,"{""course"":[""Lunch""]}",Baked-Ham-and-Cheese-Croissants-1348752
ObjectId(58e5ee1ba4e2980ece663fb8),,4,1800,"[""medium zucchini"",""panko breadcrumbs"",""parmesan cheese"",""eggs"",""salt"",""pepper"",""ranch dressing""]",Jo Cooks,Baked Parmesan Zucchini Sticks,"{""course"":[""Appetizers"",""Lunch""],""cuisine"":[""Kid-Friendly""]}",Baked-Parmesan-Zucchini-Sticks-2048307
