_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee22a4e2980ece68c007),,5,1200,"[""green beans"",""pomegranate citrus roasting glaze"",""olive oil"",""butter"",""salt"",""ground pepper""]",Fire and Flavor Brand,Glazed Green Beans,"{""course"":[""Side Dishes""]}",Glazed-Green-Beans-1099052
ObjectId(58e5ee22a4e2980ece68cd80),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.8333333333333334,""bitter"":0.6666666666666666,""meaty"":0.6666666666666666}",4,3120,"[""all-purpose flour"",""baking powder"",""salt"",""sugar"",""orange zest"",""vegetable oil"",""applesauce"",""large eggs"",""vanilla extract"",""fat"",""orange juice""]",The Wholesome Dish,Glazed Orange Yogurt Bread,"{""course"":[""Breads""]}",Glazed-Orange-Yogurt-Bread-680101
ObjectId(58e5ee22a4e2980ece68d68c),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1860,"[""salmon fillets"",""lemon pepper"",""garlic powder"",""salt"",""soy sauce"",""brown sugar"",""water"",""vegetable oil""]",Jessy and Melissa,Glazed Grilled Salmon,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Glazed-Grilled-Salmon-1341082
ObjectId(58e5ee22a4e2980ece68d87d),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.3333333333333333,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.5}",3,3600,"[""all-purpose flour"",""baking powder"",""baking soda"",""fine sea salt"",""large eggs"",""cane sugar"",""sour cream"",""whole milk"",""pure vanilla extract"",""unsalted butter"",""nonstick spray"",""canola oil"",""chopped nuts"",""chocolate sprinkles"",""ground cinnamon"",""vanilla extract"",""confectioners sugar"",""heavy cream"",""semisweet chocolate""]",Cooking Channel,Glazed Waffle Donuts,"{""course"":[""Desserts"",""Breakfast and Brunch""]}",Glazed-Waffle-Donuts-1581140
ObjectId(58e5ee22a4e2980ece68da69),"{""sweet"":0.8333333333333334,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""piquant"":0.0,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",4,4500,"[""glazed doughnuts"",""eggs"",""vanilla"",""unsalted butter"",""sweetened condensed milk"",""milk"",""fruit cocktail"",""cinnamon"",""chopped pecans"",""sauce""]",Deep South Dish,Glazed Doughnut Bread Pudding,{},Glazed-Doughnut-Bread-Pudding-1706429
ObjectId(58e5ee22a4e2980ece68e247),,4,2400,"[""carrots"",""unsalted butter"",""dark brown sugar""]",30 Pounds of Apples,Glazed Whole Carrots,"{""course"":[""Side Dishes""]}",Glazed-Whole-Carrots-1770100
ObjectId(58e5ee22a4e2980ece68e353),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1860,"[""salmon fillets"",""lemon pepper"",""garlic powder"",""salt"",""soy sauce"",""brown sugar"",""water"",""vegetable oil""]",Jessy and Melissa,Glazed Grilled Salmon,"{""course"":[""Main Dishes""],""cuisine"":[""Barbecue""]}",Glazed-Grilled-Salmon-1341082
ObjectId(58e5ee22a4e2980ece68eacb),"{""piquant"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.8333333333333334,""bitter"":0.5,""meaty"":0.3333333333333333}",3,2700,"[""crust"",""bisquick"",""powdered sugar"",""butter"",""sugar"",""eggs"",""lemon juice"",""lemon zest"",""glaze""]",Easy to Make Recipes,Glazed Lemon Squares,"{""course"":[""Desserts""]}",Glazed-Lemon-Squares-655168
ObjectId(58e5ee22a4e2980ece68f810),,4,1800,"[""rolled oats"",""walnuts"",""dates"",""cacao powder"",""coconut oil"",""Himalayan salt"",""maple syrup"",""vanilla powder""]",This Rawsome Vegan Life,GLAZED CHOCOLATE DONUT HOLES,"{""course"":[""Desserts""]}",GLAZED-CHOCOLATE-DONUT-HOLES-1699843
ObjectId(58e5ee22a4e2980ece68f991),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.8333333333333334,""bitter"":0.6666666666666666,""meaty"":0.5}",4,1200,"[""salted butter"",""large eggs"",""granulated sugar"",""ground cinnamon"",""cardamom"",""pure vanilla extract"",""all-purpose flour"",""baking powder"",""salt"",""powdered sugar"",""milk""]",Amusing Foodie,Glazed Cinnamon Cookies,"{""course"":[""Desserts""]}",Glazed-Cinnamon-Cookies-1299294
ObjectId(58e5ee22a4e2980ece68fec1),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""sugar"",""milk"",""vanilla""]",Home Grown Families,Glazed Croissants,"{""course"":[""Desserts""]}",Glazed-Croissants-1999036
ObjectId(58e5ee22a4e2980ece690086),,4,1800,"[""rolled oats"",""walnuts"",""dates"",""cacao powder"",""coconut oil"",""Himalayan salt"",""maple syrup"",""vanilla powder""]",This Rawsome Vegan Life,GLAZED CHOCOLATE DONUT HOLES,"{""course"":[""Desserts""]}",GLAZED-CHOCOLATE-DONUT-HOLES-1699843
ObjectId(58e5ee23a4e2980ece6905fb),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2400,"[""flour"",""salt"",""baking powder"",""baking soda"",""buttermilk"",""sour cream"",""lemon juice"",""vanilla"",""sugar"",""butter"",""lemon zest"",""eggs"",""poppy seeds"",""melted butter"",""milk"",""powdered sugar""]",Lil' Luna,Glazed Lemon Poppy Seed Muffins,"{""course"":[""Breads""]}",Glazed-Lemon-Poppy-Seed-Muffins-1697926
ObjectId(58e5ee23a4e2980ece690e0b),"{""piquant"":0.6666666666666666,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.6666666666666666,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,4500,"[""sweet potatoes"",""brown sugar"",""maple syrup"",""mustard powder"",""cayenne"",""cinnamon"",""salt"",""pepper"",""toasted walnuts""]",Baby Loving Mama,Glazed Sweet Potatoes with Toasted Walnuts,"{""course"":[""Side Dishes""]}",Glazed-Sweet-Potatoes-with-Toasted-Walnuts-1337790
ObjectId(58e5ee23a4e2980ece690ec4),"{""piquant"":0.16666666666666666,""sour"":0.3333333333333333,""salty"":0.3333333333333333,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",3,2400,"[""pork tenderloin"",""fat"",""freshly ground pepper"",""salt"",""extra-virgin olive oil"",""purple onion"",""bosc pears"",""honey"",""balsamic vinegar"",""thyme sprigs""]",Williams-Sonoma,Glazed Pork Tenderloin with Pear and Thyme,"{""course"":[""Main Dishes""]}",Glazed-Pork-Tenderloin-with-Pear-and-Thyme-793178
ObjectId(58e5ee23a4e2980ece69193b),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.5,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4500,"[""flour"",""sugar"",""baking powder"",""salt"",""eggs"",""evaporated milk"",""vegetable oil"",""lemon"",""powdered sugar""]",Crumbs and Chaos,Glazed Lemon Bread,"{""course"":[""Breads""]}",Glazed-Lemon-Bread-1148595
ObjectId(58e5ee23a4e2980ece692908),"{""piquant"":0.8333333333333334,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.3333333333333333,""bitter"":0.5,""meaty"":0.3333333333333333}",3,720,"[""pork chops"",""onions"",""granny smith apples"",""brown sugar"",""ground sage"",""worcestershire sauce"",""apple juice""]",Lea and Perrins,Glazed Pork Chops and Apples,"{""course"":[""Main Dishes""]}",Glazed-Pork-Chops-and-Apples-1963569
ObjectId(58e5ee23a4e2980ece692cfc),"{""piquant"":0.8333333333333334,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.6666666666666666}",5,3900,"[""chicken wings"",""barbecue sauce"",""honey"",""soy sauce""]",Taste of Home,Glazed Chicken Wings,"{""course"":[""Appetizers""],""cuisine"":[""Barbecue""]}",Glazed-Chicken-Wings-TasteOfHome
ObjectId(58e5ee23a4e2980ece692d67),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,4800,"[""butter"",""sugar"",""eggs"",""orange"",""flour"",""baking powder"",""water""]",As receitas lá de casa,Glazed Orange Loaf,"{""course"":[""Desserts"",""Breads""]}",Glazed-Orange-Loaf-2055376
ObjectId(58e5ee23a4e2980ece694646),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.5,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""flour"",""corn starch"",""baking soda"",""salt"",""butter"",""granulated sugar"",""lemon"",""large eggs"",""large egg yolks"",""fresh lemon juice"",""vanilla extract"",""powdered sugar""]",Cooking Classy,Glazed Lemon Cookies,"{""course"":[""Desserts""]}",Glazed-Lemon-Cookies-1803126
ObjectId(58e5ee23a4e2980ece69518b),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.5,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4800,"[""unsalted butter"",""light brown sugar"",""frozen cranberries"",""all-purpose flour"",""baking powder"",""baking soda"",""salt"",""granulated sugar"",""lemon"",""vanilla extract"",""large eggs"",""buttermilk"",""confectioners sugar"",""lemon juice""]",Annie's Eats,Glazed Cranberry Lemon Cake,"{""course"":[""Desserts"",""Afternoon Tea""]}",Glazed-Cranberry-Lemon-Cake-964023
ObjectId(58e5ee23a4e2980ece695420),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.5,""meaty"":0.16666666666666666}",4,1800,"[""cake mix"",""buttermilk"",""canola oil"",""eggs"",""milk"",""vanilla"",""confectioners sugar""]",Macaroni and Cheesecake,Glazed Baked Red Velvet Donuts,"{""course"":[""Desserts"",""Breakfast and Brunch""]}",Glazed-Baked-Red-Velvet-Donuts-1041229
ObjectId(58e5ee23a4e2980ece695729),"{""piquant"":0.16666666666666666,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""carrots"",""butter"",""honey"",""lemon juice"",""chili powder"",""cinnamon""]",The Nerdy Chef,Glazed Carrots,"{""course"":[""Side Dishes""]}",Glazed-Carrots-1094553
ObjectId(58e5ee23a4e2980ece6957a2),"{""piquant"":0.6666666666666666,""sour"":0.5,""salty"":0.3333333333333333,""sweet"":0.5,""bitter"":0.5,""meaty"":0.16666666666666666}",4,2400,"[""sweet potatoes"",""green beans"",""butter"",""garlic cloves"",""brown sugar"",""salt"",""cayenne pepper""]",The Ramblings Of An Aspiring Small Town Girl,Glazed Sweet Potatoes and Green Beans,"{""course"":[""Side Dishes""]}",Glazed-Sweet-Potatoes-and-Green-Beans-1381840
ObjectId(58e5ee23a4e2980ece695992),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.6666666666666666}",4,3900,"[""unsalted butter"",""granulated sugar"",""large egg yolks"",""pure vanilla extract"",""kosher salt"",""all-purpose flour"",""confectioners sugar"",""fresh lemon juice"",""grated lemon zest""]",MyRecipes,Glazed Lemon Cookies,"{""course"":[""Desserts"",""Afternoon Tea""],""holiday"":[""Christmas""]}",Glazed-Lemon-Cookies-My-Recipes
ObjectId(58e5ee23a4e2980ece696253),"{""piquant"":0.6666666666666666,""sour"":0.5,""salty"":0.3333333333333333,""sweet"":0.5,""bitter"":0.5,""meaty"":0.16666666666666666}",4,2400,"[""sweet potatoes"",""green beans"",""butter"",""garlic cloves"",""brown sugar"",""salt"",""cayenne pepper""]",The Ramblings Of An Aspiring Small Town Girl,Glazed Sweet Potatoes and Green Beans,"{""course"":[""Side Dishes""]}",Glazed-Sweet-Potatoes-and-Green-Beans-1381840
ObjectId(58e5ee24a4e2980ece696a70),"{""piquant"":0.16666666666666666,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1500,"[""carrots"",""butter"",""honey"",""lemon juice"",""chili powder"",""cinnamon""]",The Nerdy Chef,Glazed Carrots,"{""course"":[""Side Dishes""]}",Glazed-Carrots-1094553
ObjectId(58e5ee24a4e2980ece696f31),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3300,"[""flour"",""baking powder"",""salt"",""buttermilk"",""lime"",""vanilla"",""butter"",""sugar"",""eggs"",""powdered sugar"",""lime juice"",""tequila"",""cream cheese""]",City-Cupcakes,Glazed Tequila-Lime Cupcakes,"{""course"":[""Desserts""]}",Glazed-Tequila-Lime-Cupcakes-783038
ObjectId(58e5ee24a4e2980ece6972e5),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.8333333333333334,""bitter"":0.5,""meaty"":0.6666666666666666}",3,3600,"[""all-purpose flour"",""baking powder"",""ground cinnamon"",""baking soda"",""salt"",""butter"",""granulated sugar"",""eggs"",""heavy cream"",""Sugar In The Raw®"",""powdered sugar"",""milk"",""pure vanilla extract""]",Everyday Dishes,Glazed Cinnamon Scones,"{""course"":[""Breakfast and Brunch"",""Breads""],""cuisine"":[""English""]}",Glazed-Cinnamon-Scones-1509098
ObjectId(58e5ee24a4e2980ece697686),"{""piquant"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,4200,"[""unsalted butter"",""small curd cottage cheese"",""all-purpose flour"",""salt"",""glaze""]",Jam Hands,Glazed Cheese Croissants,"{""course"":[""Lunch""]}",Glazed-Cheese-Croissants-1323645
ObjectId(58e5ee24a4e2980ece6976aa),,3,600,"[""brown sugar"",""Crisco Pure Canola Oil"",""dry mustard"",""water"",""fully cooked ham"",""whole cloves""]",Crisco,Glazed Ham,"{""course"":[""Main Dishes""],""holiday"":[""Easter""]}",Glazed-Ham-1634475
ObjectId(58e5ee24a4e2980ece69796e),"{""piquant"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",4,6300,"[""cake"",""unsalted butter"",""sugar"",""vanilla extract"",""eggs"",""whole milk"",""cake flour"",""ground ginger"",""baking powder"",""salt"",""grated orange"",""glaze"",""orange juice"",""confectioners sugar""]",Serious Eats,Glazed Orange Pound Cake,"{""course"":[""Desserts"",""Afternoon Tea""]}",Glazed-Orange-Pound-Cake-Serious-Eats-200736
ObjectId(58e5ee24a4e2980ece6979e4),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3600,"[""all-purpose flour"",""baking powder"",""baking soda"",""salt"",""brummel \u0026 brown spread"",""granulated sugar"",""eggs"",""vanilla extract"",""yoghurt"",""grated lemon peel"",""fresh blueberries"",""confectioners sugar"",""lemon juice""]",Unilever North America,Glazed Lemon Blueberry Coffeecake,"{""course"":[""Desserts""]}",Glazed-lemon-blueberry-coffeecake-304217
ObjectId(58e5ee24a4e2980ece697b7c),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3300,"[""flour"",""baking powder"",""salt"",""buttermilk"",""lime"",""vanilla"",""butter"",""sugar"",""eggs"",""powdered sugar"",""lime juice"",""tequila"",""cream cheese""]",City-Cupcakes,Glazed Tequila-Lime Cupcakes,"{""course"":[""Desserts""]}",Glazed-Tequila-Lime-Cupcakes-783038
ObjectId(58e5ee24a4e2980ece698176),"{""piquant"":0.6666666666666666,""sour"":0.8333333333333334,""salty"":0.3333333333333333,""sweet"":0.3333333333333333,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",3,1800,"[""pork cutlets"",""olive oil"",""rice vinegar"",""caster sugar"",""chicken stock"",""red chili peppers"",""ginger"",""garlic cloves"",""fish sauce"",""savoy cabbage"",""carrots"",""granny smith apples"",""mint leaves"",""dijon mustard"",""mayonnaise"",""lemon"",""peanuts""]",Delicious.,Glazed Pork Cutlets With Apple Slaw,"{""course"":[""Main Dishes""]}",Glazed-Pork-Cutlets-With-Apple-Slaw-2047515
ObjectId(58e5ee24a4e2980ece698650),"{""piquant"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,4200,"[""unsalted butter"",""small curd cottage cheese"",""all-purpose flour"",""salt"",""glaze""]",Jam Hands,Glazed Cheese Croissants,"{""course"":[""Lunch""]}",Glazed-Cheese-Croissants-1323645
ObjectId(58e5ee24a4e2980ece698bac),"{""piquant"":0.8333333333333334,""sour"":0.6666666666666666,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",5,1800,"[""lemon"",""tomato ketchup"",""honey"",""worcestershire sauce"",""unsalted butter"",""ground ginger"",""ground coriander"",""large garlic cloves"",""baby back ribs""]",Williams-Sonoma,Glazed Baby Back Ribs,"{""course"":[""Main Dishes""]}",Glazed-Baby-Back-Ribs-457490
ObjectId(58e5ee24a4e2980ece699341),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3900,"[""flour"",""salt"",""baking powder"",""sugar"",""eggs"",""vegetable oil"",""milk"",""poppy seeds"",""vanilla extract"",""lemon juice"",""orange juice"",""almond extract"",""melted butter""]",Like Mother Like Daughter,Glazed Lemon Poppy Seed Bread,"{""course"":[""Breads""]}",Glazed-Lemon-Poppy-Seed-Bread-903349
ObjectId(58e5ee24a4e2980ece6996a6),"{""sweet"":0.8333333333333334,""sour"":0.16666666666666666,""salty"":0.5,""piquant"":0.0,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,2700,"[""whole wheat flour"",""granulated sugar"",""unsweetened cocoa powder"",""baking powder"",""baking soda"",""salt"",""large eggs"",""milk"",""greek yogurt"",""vanilla extract"",""unsalted butter"",""confectioners sugar"",""heavy cream"",""lemon juice""]",Sally's Baking Addiction,Glazed Chocolate Donut Holes,"{""course"":[""Afternoon Tea"",""Desserts""]}",Glazed-Chocolate-Donut-Holes-678754
ObjectId(58e5ee24a4e2980ece699b74),"{""piquant"":0.0,""sour"":0.5,""salty"":0.0,""sweet"":0.6666666666666666,""bitter"":0.0,""meaty"":0.16666666666666666}",4,900,"[""peaches"",""honey""]",Lisahov's Health and Fitness,Glazed Peaches,"{""course"":[""Desserts""]}",Glazed-Peaches-1991282
ObjectId(58e5ee24a4e2980ece699e4b),"{""piquant"":0.5,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,3000,"[""thick-cut bacon"",""apple butter"",""maple syrup"",""hot sauce""]",Wonky Wonderful,Glazed Candied Bacon,"{""course"":[""Breakfast and Brunch""]}",Glazed-Candied-Bacon-1899158
ObjectId(58e5ee24a4e2980ece69a245),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.5,""bitter"":0.6666666666666666,""meaty"":0.6666666666666666}",4,3900,"[""chicken wings"",""salt"",""pepper"",""toasted sesame seeds"",""green onions"",""minced garlic"",""peanut oil"",""soy sauce"",""water"",""honey"",""brown sugar"",""cinnamon"",""toasted sesame oil"",""rice vinegar"",""fresh ginger"",""freshly ground black pepper""]",Rock Recipes,Glazed Teriyaki Chicken Wings,"{""course"":[""Appetizers"",""Lunch""],""cuisine"":[""Asian""]}",Glazed-Teriyaki-Chicken-Wings-2000918
ObjectId(58e5ee24a4e2980ece69a2f1),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3000,"[""pearl onions"",""unsalted butter"",""sugar"",""kosher salt"",""fresh parsley leaves""]",Serious Eats,Glazed Pearl Onions,"{""course"":[""Side Dishes""]}",Glazed-Pearl-Onions-469954
ObjectId(58e5ee24a4e2980ece69a361),"{""piquant"":0.5,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,3000,"[""thick-cut bacon"",""apple butter"",""maple syrup"",""hot sauce""]",Wonky Wonderful,Glazed Candied Bacon,"{""course"":[""Breakfast and Brunch""]}",Glazed-Candied-Bacon-1899158
ObjectId(58e5ee24a4e2980ece69a367),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",4,5100,"[""canola oil"",""active dry yeast"",""all-purpose flour"",""granulated sugar"",""salt"",""cinnamon"",""milk"",""large egg yolks"",""unsalted butter"",""vanilla extract"",""apples"",""brown sugar"",""apple cider"",""powdered sugar""]",Spiced,Glazed Apple Fritters,{},Glazed-Apple-Fritters-1558417
ObjectId(58e5ee24a4e2980ece69a66d),"{""piquant"":0.16666666666666666,""sour"":0.16666666666666666,""salty"":0.3333333333333333,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",5,1500,"[""baby carrots"",""water"",""butter"",""brown sugar"",""dijon mustard"",""ground ginger"",""salt""]",AllRecipes,Glazed Dijon Carrots,"{""course"":[""Side Dishes""]}",Glazed-Dijon-Carrots-Allrecipes
ObjectId(58e5ee24a4e2980ece69a7e4),"{""piquant"":0.0,""sour"":0.5,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",5,10800,"[""butter"",""powdered sugar"",""large eggs"",""milk"",""self rising flour"",""lime"",""sugar""]",Epicurious,Glazed Lime Cake,"{""course"":[""Desserts"",""Afternoon Tea""]}",Glazed-Lime-Cake-Epicurious
ObjectId(58e5ee24a4e2980ece69aa7d),"{""piquant"":0.0,""sour"":0.5,""salty"":0.16666666666666666,""sweet"":0.5,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3000,"[""pearl onions"",""unsalted butter"",""sugar"",""kosher salt"",""fresh parsley leaves""]",Serious Eats,Glazed Pearl Onions,"{""course"":[""Side Dishes""]}",Glazed-Pearl-Onions-469954
ObjectId(58e5ee24a4e2980ece69bc12),"{""piquant"":0.16666666666666666,""sour"":0.3333333333333333,""salty"":0.3333333333333333,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,3300,"[""unsalted butter"",""sugar"",""large eggs"",""all-purpose flour"",""baking powder"",""salt"",""buttermilk"",""fresh lemon juice"",""lemon zest""]",Just a Taste,Glazed Lemon Bread,"{""course"":[""Breads""]}",Glazed-Lemon-Bread-2039433
ObjectId(58e5ee25a4e2980ece69c2d5),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.6666666666666666,""bitter"":0.8333333333333334,""meaty"":0.3333333333333333}",4,1800,"[""all-purpose flour"",""sugar"",""baking powder"",""salt"",""butter"",""buttermilk"",""jam"",""eggs"",""water"",""powdered sugar"",""unsalted butter"",""milk"",""vanilla extract""]",Baking Mischief,Glazed Jam Scones,"{""course"":[""Breakfast and Brunch"",""Breads""],""cuisine"":[""English""]}",Glazed-Jam-Scones-1580225
ObjectId(58e5ee25a4e2980ece69c758),,4,2400,"[""apple cider vinegar"",""milk"",""pure vanilla extract"",""coconut oil"",""spelt flour"",""baking powder"",""sugar"",""stevia extract"",""salt""]",Chocolate Covered Katie,Glazed Homemade Donuts,"{""course"":[""Desserts"",""Breakfast and Brunch""]}",Glazed-Homemade-Donuts-643742
ObjectId(58e5ee25a4e2980ece69cbc6),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.16666666666666666,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,2100,"[""whole wheat white flour"",""coconut sugar"",""salt"",""vanilla extract"",""ground cinnamon"",""coconut oil"",""apples"",""ground nutmeg"",""ground allspice"",""chopped pecans"",""butter"",""powdered sugar"",""half \u0026 half""]",Whole and Heavenly Oven,Glazed Apple Pie Crumb Bars,"{""course"":[""Desserts""]}",Glazed-Apple-Pie-Crumb-Bars-1890514
ObjectId(58e5ee25a4e2980ece69cd06),"{""piquant"":0.0,""sour"":0.8333333333333334,""salty"":0.3333333333333333,""sweet"":0.6666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,4800,"[""unsalted butter"",""sugar"",""eggs"",""orange"",""flour"",""baking powder"",""baking soda"",""kosher salt"",""vanilla yogurt"",""vanilla""]",On Sutton Place,Glazed Orange Bread,"{""course"":[""Breads""]}",Glazed-Orange-Bread-1583049
ObjectId(58e5ee25a4e2980ece69cddf),,4,12000,"[""granny smith apples"",""lemon juice"",""granulated sugar"",""light brown sugar"",""flour"",""ground cinnamon"",""ground nutmeg"",""butter"",""vanilla ice cream"",""oatmeal"",""ginger snaps""]",Who Needs A Cape,Glazed Cinnamon Apples,"{""course"":[""Desserts""],""cuisine"":[""Kid-Friendly""]}",Glazed-Cinnamon-Apples-1183193
ObjectId(58e5ee25a4e2980ece69cfd3),"{""piquant"":0.5,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.8333333333333334,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",3,4800,"[""spiral-sliced ham"",""brown sugar"",""honey"",""dijon mustard"",""minced garlic"",""ground cloves""]",Busy Cooks About.com,Glazed Spiral Sliced Ham,"{""course"":[""Main Dishes""],""holiday"":[""Christmas""]}",Glazed-Spiral-Sliced-Ham-1961624
ObjectId(58e5ee25a4e2980ece69d076),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.8333333333333334,""bitter"":0.3333333333333333,""meaty"":0.3333333333333333}",4,1800,"[""butter"",""vegetable oil"",""granulated sugar"",""brown sugar"",""large eggs"",""baking powder"",""baking soda"",""ground nutmeg"",""cinnamon"",""salt"",""vanilla extract"",""all-purpose flour"",""milk"",""sprinkles"",""confectioners sugar"",""hot water""]",Rasa Malaysia,Glazed Doughnut Muffins,"{""course"":[""Breads""],""cuisine"":[""Kid-Friendly""]}",Glazed-Doughnut-Muffins-1900254
ObjectId(58e5ee25a4e2980ece69d1f5),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.8333333333333334,""bitter"":0.16666666666666666,""meaty"":0.3333333333333333}",5,3000,"[""all-purpose flour"",""cinnamon"",""baking soda"",""salt"",""unsalted butter"",""brown sugar"",""eggs"",""vanilla extract"",""lemon zest"",""rolled oats"",""dried cranberries"",""confectioners sugar"",""milk""]",Saveur,Glazed Cinnamon Oatmeal Cookies,"{""course"":[""Desserts"",""Afternoon Tea""]}",Glazed-Cinnamon-Oatmeal-Cookies-441576
